Race Name,Race Location,Race Date,Race Format,Race Start Time,Air Temperature,Relative Humidity,Air Pressure,Rainfall,Track Temperature,Wind Speed,Driver ID,Driver Name,Driver Number and Race Name,Driver Team,Position,Race Time,Race Point,Race Grid Position,Cluster
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,"Sakhir,Bahrain",2020-11-29 00:00:00,conventional,2020-11-29 14:10:00,0.5763377823168758,0.6799520192238626,0.9703059152148419,False,0.31389713389281515,0.10958619548216823,6,latifi,6 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,Williams,0.6842105263157895,NaT,0.0,20.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,"Sakhir,Bahrain",2020-11-29 00:00:00,conventional,2020-11-29 14:10:00,0.5763377823168758,0.6799520192238626,0.9703059152148419,False,0.31389713389281515,0.10958619548216823,7,raikkonen,7 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,Alfa Romeo Racing,0.7368421052631579,NaT,0.0,17.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,"Sakhir,Bahrain",2020-11-29 00:00:00,conventional,2020-11-29 14:10:00,0.5763377823168758,0.6799520192238626,0.9703059152148419,False,0.31389713389281515,0.10958619548216823,99,giovinazzi,99 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,Alfa Romeo Racing,0.7894736842105263,NaT,0.0,16.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,"Sakhir,Bahrain",2020-11-29 00:00:00,conventional,2020-11-29 14:10:00,0.5763377823168758,0.6799520192238626,0.9703059152148419,False,0.31389713389281515,0.10958619548216823,20,kevin_magnussen,20 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,Haas F1 Team,0.8421052631578947,NaT,0.0,18.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,"Sakhir,Bahrain",2020-11-29 00:00:00,conventional,2020-11-29 14:10:00,0.5763377823168758,0.6799520192238626,0.9703059152148419,False,0.31389713389281515,0.10958619548216823,11,perez,11 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,Racing Point,0.8947368421052632,NaT,0.0,5.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,"Sakhir,Bahrain",2020-11-29 00:00:00,conventional,2020-11-29 14:10:00,0.5763377823168758,0.6799520192238626,0.9703059152148419,False,0.31389713389281515,0.10958619548216823,18,stroll,18 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,Racing Point,0.9473684210526315,NaT,0.0,13.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,"Sakhir,Bahrain",2020-11-29 00:00:00,conventional,2020-11-29 14:10:00,0.5763377823168758,0.6799520192238626,0.9703059152148419,False,0.31389713389281515,0.10958619548216823,8,grosjean,8 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2020,Haas F1 Team,1.0,NaT,0.0,19.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,11,perez,11 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Racing Point,0.0,0 days 01:31:15.114000,25.0,5.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,31,ocon,31 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Renault,0.05263157894736842,0 days 00:00:10.518000,18.0,11.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,18,stroll,18 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Racing Point,0.10526315789473684,0 days 00:00:11.869000,15.0,10.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,55,sainz,55 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,McLaren,0.15789473684210525,0 days 00:00:12.580000,12.0,8.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,3,ricciardo,3 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Renault,0.21052631578947367,0 days 00:00:13.330000,10.0,7.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,23,albon,23 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Red Bull Racing,0.2631578947368421,0 days 00:00:13.842000,8.0,12.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,26,kvyat,26 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,AlphaTauri,0.3157894736842105,0 days 00:00:14.534000,6.0,6.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,77,bottas,77 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Mercedes,0.3684210526315789,0 days 00:00:15.389000,4.0,1.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,63,russell,63 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Mercedes,0.42105263157894735,0 days 00:00:18.556000,3.0,2.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,4,norris,4 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,McLaren,0.47368421052631576,0 days 00:00:19.541000,1.0,19.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,10,gasly,10 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,AlphaTauri,0.5263157894736842,0 days 00:00:20.527000,0.0,9.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,5,vettel,5 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Ferrari,0.5789473684210527,0 days 00:00:22.611000,0.0,13.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,99,giovinazzi,99 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Alfa Romeo Racing,0.631578947368421,0 days 00:00:24.111000,0.0,14.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,7,raikkonen,7 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Alfa Romeo Racing,0.6842105263157895,0 days 00:00:26.153000,0.0,18.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,20,kevin_magnussen,20 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Haas F1 Team,0.7368421052631579,0 days 00:00:32.370000,0.0,15.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,89,aitken,89 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Williams,0.7894736842105263,0 days 00:00:33.674000,0.0,17.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,51,pietro_fittipaldi,51 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Haas F1 Team,0.8421052631578947,0 days 00:00:36.858000,0.0,20.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,6,latifi,6 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Williams,0.8947368421052632,NaT,0.0,16.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,33,max_verstappen,33 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Red Bull Racing,0.9473684210526315,NaT,0.0,3.0,5
FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,"Sakhir,Bahrain",2020-12-06 00:00:00,conventional,2020-12-06 17:10:00,0.4229404414472525,0.5716082066464097,0.9704886251708503,False,0.21016186247827354,0.321447767129416,16,leclerc,16 : FORMULA 1 ROLEX SAKHIR GRAND PRIX 2020,Ferrari,1.0,NaT,0.0,4.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,33,max_verstappen,33 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Red Bull Racing,0.0,0 days 01:36:28.645000,25.0,1.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,77,bottas,77 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Mercedes,0.05263157894736842,0 days 00:00:15.976000,18.0,2.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,44,hamilton,44 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Mercedes,0.10526315789473684,0 days 00:00:18.415000,15.0,3.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,23,albon,23 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Red Bull Racing,0.15789473684210525,0 days 00:00:19.987000,12.0,5.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,4,norris,4 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,McLaren,0.21052631578947367,0 days 00:01:00.729000,10.0,4.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,55,sainz,55 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,McLaren,0.2631578947368421,0 days 00:01:05.662000,8.0,6.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,3,ricciardo,3 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Renault,0.3157894736842105,0 days 00:01:13.748000,7.0,11.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,10,gasly,10 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,AlphaTauri,0.3684210526315789,0 days 00:01:29.718000,4.0,9.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,31,ocon,31 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Renault,0.42105263157894735,0 days 00:01:41.069000,2.0,10.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,18,stroll,18 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Racing Point,0.47368421052631576,0 days 00:01:42.738000,1.0,8.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,26,kvyat,26 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,AlphaTauri,0.5263157894736842,NaT,0.0,7.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,7,raikkonen,7 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Alfa Romeo Racing,0.5789473684210527,NaT,0.0,15.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,16,leclerc,16 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Ferrari,0.631578947368421,NaT,0.0,12.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,5,vettel,5 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Ferrari,0.6842105263157895,NaT,0.0,13.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,63,russell,63 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Williams,0.7368421052631579,NaT,0.0,16.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,99,giovinazzi,99 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Alfa Romeo Racing,0.7894736842105263,NaT,0.0,14.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,6,latifi,6 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Williams,0.8421052631578947,NaT,0.0,18.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,20,kevin_magnussen,20 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Haas F1 Team,0.8947368421052632,NaT,0.0,20.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,51,pietro_fittipaldi,51 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Haas F1 Team,0.9473684210526315,NaT,0.0,17.0,5
FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,"Yas Island,Abu Dhabi",2020-12-13 00:00:00,conventional,2020-12-13 13:10:00,0.5032718218804549,0.5411285988955963,0.9701014297037198,False,0.3248801791808151,0.42813110511670127,11,perez,11 : FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2020,Racing Point,1.0,NaT,0.0,19.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,44,hamilton,44 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Mercedes,0.0,0 days 01:32:03.897000,25.0,2.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,33,max_verstappen,33 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Red Bull Racing,0.05263157894736842,0 days 00:00:00.745000,18.0,1.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,77,bottas,77 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Mercedes,0.10526315789473684,0 days 00:00:37.383000,16.0,3.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,4,norris,4 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,McLaren,0.15789473684210525,0 days 00:00:46.466000,12.0,7.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,11,perez,11 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Red Bull Racing,0.21052631578947367,0 days 00:00:52.047000,10.0,0.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,16,leclerc,16 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Ferrari,0.2631578947368421,0 days 00:00:59.090000,8.0,4.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,3,ricciardo,3 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,McLaren,0.3157894736842105,NaT,6.0,6.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,55,sainz,55 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Ferrari,0.3684210526315789,NaT,4.0,8.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,22,tsunoda,22 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,AlphaTauri,0.42105263157894735,NaT,2.0,13.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,18,stroll,18 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Aston Martin,0.47368421052631576,NaT,1.0,10.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,7,raikkonen,7 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Alfa Romeo Racing,0.5263157894736842,NaT,0.0,14.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,99,giovinazzi,99 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Alfa Romeo Racing,0.5789473684210527,NaT,0.0,12.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,31,ocon,31 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Alpine,0.631578947368421,NaT,0.0,16.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,63,russell,63 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Williams,0.6842105263157895,NaT,0.0,15.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,5,vettel,5 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Aston Martin,0.7368421052631579,NaT,0.0,20.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,47,mick_schumacher,47 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Haas F1 Team,0.7894736842105263,NaT,0.0,18.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,10,gasly,10 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,AlphaTauri,0.8421052631578947,NaT,0.0,5.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,6,latifi,6 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Williams,0.8947368421052632,NaT,0.0,17.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,14,alonso,14 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Alpine,0.9473684210526315,NaT,0.0,9.0,5
FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,"Sakhir,Bahrain",2021-03-28 00:00:00,conventional,2021-03-28 15:00:00,0.4078329102019715,0.5307243231972748,0.9662556137633461,False,0.3159233718226937,0.11805365083794044,9,mazepin,9 : FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2021,Haas F1 Team,1.0,NaT,0.0,19.0,5
